"REGION","RNAME","SNAME","KEY","LENGTH","UPNGR","DOWNNGR","CHEMNGR","N_GQA_90","N_GQA_95","N_GQA_00","N_GQA_01","N_GQA_02","N_GQA_03","N_GQA_04","N_GQA_05","N_GQA_06","N_GQA_07","N_GQA_08","N_GQA_09"
"Anglian","SLEA NEW","BOILING WELLS...RUSKINGTON BECK","030021121004",8.5,"TF0447045280","TF1066049680","TF0852847072","5","6","6","6","6","6","6","6","5","6","6","6"
"Anglian","SLEA OLD","BATHS...SLEAFORD STW","030021122003",1.9,"TF0725045880","TF0880047400","TF0852847072","5","6","6","6","6","6","6","6","5","6","6","6"
"Anglian","SOUTH FORTY FOOT DRAIN","SKERTH DRAIN...BOSTON DOCK","030021211001",7.9,"TF2288043160","TF3070043300","TF2180142866","4","5","5","4","4","3","4","4","4","4","4","4"
"Anglian","SOUTH FORTY FOOT DRAIN","HELPRINGHAM EAU...SKERTH DR","030021211002",7.5,"TF1795038290","TF2288043160","TF2180142866","4","5","5","4","4","3","4","4","4","4","4","4"
"Anglian","SOUTH FORTY FOOT DRAIN","CASSWELLS BRIDGE...HELPRINGHAM EAU","030021211003",11,"TF1652027500","TF1795038290","TF1733335573",,"4","4","4","4","3","4","4","4","3","3","3"
"Anglian","HOBHOLE DRN","LADE BANK BRIDGE..WITHAM HAVEN","030021302001",15,"TF3793054570","TF3660039900","TF3677144070","3","5","5","4","4","4","4","3","3","3","3","3"
"Anglian","MAUD FOSTER DRN","COWBRIDGE LOCK...HAVEN","030021308001",4,"TF3280047110","TF3356043020","TF3289546456","4","6","6","6","5","4","4","4","4","4","4","4"
"Anglian","WELLAND","MARSTON TRUSSEL BROOK...JORDON","031010201001",6,"SP6990086600","SP7410087200","SP6967086385","4","4","5","4","4","4","5","5","5","5","5","4"
"Anglian","WELLAND","HUSBANDS BOSWORTH...MARSTON TRUSSEL BRK","031010201002",4,"SP6620085000","SP6990086600","SP6967086385","4","4","5","4","4","4","5","5","5","5","5","4"
"Anglian","WELLAND","MARKET HARBOROUGH STW...EYE BROOK(3)","031010601001A",5.5,"SP8300091300","SP8770093200","SP8660092300","4","4","5","4","4","4","5","5","5","4","4","4"
"Anglian","WELLAND","MARKET HARBOROUGH STW...EYE BROOK(2)","031010601001B",6.5,"SP7790092300","SP8300091300","SP7667692428","4","4","5","4","4","4","5","5","5","4","4","4"
"Anglian","WELLAND","MARKET HARBOROUGH STW...EYE BROOK(1)","031010601001C",4,"SP7610090300","SP7790092300","SP7667692428","4","4","5","4","4","4","5","5","5","4","4","4"
"Anglian","EYE BRK","FLOOD STORAGE RESERVOIR...WELLAND","031010601101",3,"SP8530094200","SP8770093200","SP8668493441","3","3","4","3","3","3","3","3","3","2","2","2"
"Anglian","CHATER","FOSTERS BR...WELLAND (1)","031010824001B",3,"SK9600003000","SK9830004300","SK9829504281","5","6","6","5","5","5","5","5","5","4","5","5"
"Anglian","CHATER","MORCOTT BROOK...FOSTERS BR","031010824002",2.5,"SK9420002600","SK9600003000","SK9829504281","5","6","6","5","5","5","5","5","5","4","5","5"
"Anglian","CHATER","HEADWATERS...MORCOTT BROOK","031010824003",11,"SK8480003700","SK9420002600","SK9300003100","4","5","5","5","4","4","4","4","4","4","4","4"
"Anglian","WELLAND","TINWELL P/S...GWASH","031010901001A",2,"TF0180006000","TF0300006950","TF0181706026","5","5","5","5","5","5","5","5","4","4","4","4"
"Anglian","WELLAND","TINWELL P/S...GWASH","031010901001B",7,"TF0180006000","TF0490007400","TF0181706026","5","5","5","5","5","5","5","5","4","4","4","4"
"Anglian","WELLAND","DUDDINGTON...TINWELL P/S","031010901002",6,"SK9840001000","TF0180006000","SK9906303578","4","5","5","5","4","4","4","4","4","4","4","4"
"Anglian","WELLAND","EYE BROOK...DUDDINGTON (2)","031010901003A",10,"SP9220097700","SK9840001000","SP9556999761","4","4","5","4","4","4","4","4","4","4","4","4"
"Anglian","WELLAND","EYE BROOK...DUDDINGTON (1)","031010901003B",8,"SP8770093200","SP9220097700","SP8883094709","4","4","4","4","4","4","4","4","4","4","4","4"
"Anglian","GWASH","NORTH BROOK...WELLAND (1)","031011018001B",7.5,"SK9560008400","TF0030008700","TF0474107810","5","6","6","6","6","6","6","5","5","5","5","5"
"Anglian","GWASH SOUTH","HEADWATERS...RUTLAND WATER","031011018004",18,"SK7840007200","SK8770005300","SK8775105275","3","3","4","3","3","3","3","3","3","3","3","3"
"Anglian","WELLAND","GWASH...FOLLY R (4) THE MAXEY CUT","031011301001A",8,"TF0950007700","TF1765007400","TF0663706926","4","5","5","5","5","5","5","5","5","4","4","4"
"Anglian","WELLAND","GWASH...FOLLY R (3)","031011301001B",2.5,"TF1650008900","TF1790007600","TF1753707706","5","5","5","5","5","5","5","5","5","5","5","5"
"Anglian","WELLAND","GWASH...FOLLY R (2)","031011301001C",9,"TF0950007700","TF1650008900","TF1483809583","4","5","5","5","5","5","5","5","5","4","4","4"
"Anglian","WELLAND","GWASH...FOLLY R (1)","031011301001D",4.5,"TF0490007400","TF0950007700","TF0663706926","4","5","5","5","5","5","5","5","5","4","4","4"
"Anglian","WELLAND","NEW RIVER SPALDING...TIDAL LIMIT (2)","031011401001A",3,"TF2500022800","TF2580024100","TF2486422531","4","4","5","5","5","4","4","4","4","4","4","4"
"Anglian","WELLAND","NEW RIVER SPALDING...TIDAL LIMIT (1)","031011401001B",4,"TF2420021100","TF2500022800","TF2456821715","4","4","5","5","5","4","4","4","4","4","4","4"
"Anglian","WELLAND","FOLLY RIVER...NEW RIVER SPALDING","031011401002",20,"TF1790007600","TF2420021100","TF2295110658","4","5","5","5","5","5","5","5","4","4","4","4"
"Anglian","WISSEY","THE MILL HILBOROUGH...BUCKENHAM TOFTS PA","033020040006",6.2,"TL8260099750","TL8335095300","TL8290098800","5","6","6","6","6","6","6","6","6","6","6","6"
"Anglian","WISSEY","DUGMORE FARM...THE MILL HILBOROUGH","033020040007A",2.7,"TF8460001100","TL8260099750","TF8340000900","6","6","6","6","6","6","6","6","6","6","6","6"
"Anglian","WISSEY","LOWER FM S.PICKENHAM...DUGMORE FARM","033020040007B",4.5,"TF8580004900","TF8460001100","TF8340000900","6","6","6","6","6","6","6","6","6","6","6","6"
"Anglian","WATTON BROOK","WATTON STW ... RD BRIDGE U/S BODNEY CAMP","033020050002",4,"TF8870000200","TL8625099200","TF8720000800","5","6","6","6","5","6","6","6","6","5","5","5"
"Anglian","LITTLE OUSE","BOTANY BAY ... OUSE BRANDON CREEK","033020053001",9.1,"TL6700085500","TL6075091700","TL6220089300","4","5","5","5","5","4","5","5","5","5","5","5"
"Anglian","LITTLE OUSE","HOCKWOLD CUM WITTON SLUICE...BOTANY BAY","033020053002",7.2,"TL7320087000","TL6700085500","TL7240086700","4","5","5","5","5","5","5","5","5","5","5","5"
"Anglian","LITTLE OUSE","SANTON DOWNHAM ... HOCKWOLD CUM WILTON","033020053003",9.7,"TL8170087850","TL7320087000","TL7840086900","4","5","5","5","5","5","5","5","5","5","5","5"
"Anglian","LITTLE OUSE","RIVER THET ... SANTON DOWNHAM","033020053004",9.6,"TL8700082800","TL8170087850","TL8500084000","4","5","5","5","5","5","5","5","5","5","5","5"
"Anglian","LITTLE OUSE","THE BLACK BOURN...RIVER THET","033020053005",6.4,"TL8890080100","TL8700082800","TL8740082500","5","5","5","5","5","5","5","5","5","5","5","5"
"Anglian","TWELVE FOOT DRAIN","FOOTPATH BRIDGE ..... LITTLE OUSE","033020053301",2,"TL6950085300","TL6760085600","TL6965085300","3","5","5","5","5","5","5","5","5","4","4","4"
"Anglian","THET","BRETTENHAM RD BR ... LT OUSE","033020057001",7.7,"TL9330083300","TL8700082800","TL8737082600","4","5","5","5","5","5","5","5","5","5","5","5"
"Anglian","THET","LARLING...BRETTENHAM RD BRIDGE","033020057002",12.1,"TL9830089850","TL9330083300","TL9570085600","4","5","5","5","5","5","5","5","5","5","5","5"
"Anglian","THET","PORTWOOD BROOK ... LARLING","033020057003",7.3,"TM0017094750","TL9830089850","TL9840090500","4","5","5","5","5","5","5","5","5","5","5","5"
"Anglian","THET","ATTLEBOROUGH STW ... PORTWOOD BROOK","033020057004",1.5,"TM0300095100","TM0017094750","TM0240094800","5","6","6","6","5","5","5","5","5","5","5","6"
"Anglian","THET","B1077 RD BR ATTLEBOROUGH...ATTLEBORO STW","033020057005",1.6,"TM0430095800","TM0300095100","TM0370095500","4","5","5","5","5","4","4","4","5","5","5","4"
"Anglian","SAPISTON RIVER","U/S MILL FM TRACK...CONFLLUENCE LITTLE O","033020064001",10,"TL9345074600","TL8880080000","TL8960078900","4","5","5","5","5","4","5","5","5","5","5","5"
"Anglian","STOWLANGTOFT STREAM","HUNSTON...BLACK BOURN","033020067001",3,"TL9760068700","TL9470068300","TL9490068400",,"4","5","5","5","4","5","4","5","5","5","4"
"Anglian","STOWLANGTOFT STREAM","BADWELL ASH...HUNSTON","033020067002",2,"TL9900069500","TL9760068700","TL9490068400","6","4","5","5","5","4","5","4","5","5","5","4"
"Anglian","STOWLANGTOFT STREAM","WALSHAM LE WILLOWS ... BADWELL ASH","033020067003",3,"TM0020071200","TL9900069500","TL9490068400","5","4","5","5","5","4","5","4","5","5","5","4"
"Anglian","BLACK BOURN","A1088 RD BRIDGE ... PAKENHAM STREAM","033020068002",6.9,"TL9660063950","TL9395069500","TL9480067900","6","6","6","6","6","5","6","6","6","6","6","6"
"Anglian","PAKENHAM STREAM","MANOR FARM ... BLACK BOURN","033020068101",4.1,"TL9245066000","TL9395069200","TL9340069200","6","5","5","5","5","5","5","5","5","5","5","5"
"Anglian","RIVER LARK","COCK INN FARM ...R GT OUSE","033020072001",7.9,"TL6250080000","TL5740084300","TL5980082400","5","6","6","6","6","5","5","5","6","6","6","6"
"Anglian","RIVER LARK","LEE BROOK ... COCK INN FARM","033020072002",7.3,"TL6650075100","TL6250080000","TL6490076100","5","5","5","5","5","5","5","5","5","5","5","5"
"Anglian","RIVER LARK","WARNIL HALL ... LEE BROOK","033020072003A",3,"TL6900074300","TL6650075100","TL6770074800","5","5","5","5","5","5","5","5","5","5","5","5"
"Anglian","RIVER LARK","TUDDENHAM STREAM...WARNIL HALL","033020072003B",4,"TL7310073900","TL6900074300","TL6770074800","5","5","5","5","5","5","5","5","5","5","5","5"
"Anglian","RIVER LARK","CAVENHAM STREAM ... TUDDENHAM STREAM","033020072004",5.4,"TL7750072000","TL7310073900","TL7580072800","5","5","5","5","5","5","5","5","5","5","5","5"
"Anglian","RIVER LARK","WEST STOW ... CAVENHAM STREAM","033020072005",4.7,"TL8135070400","TL7750072000","TL7880071100","5","5","5","5","5","5","5","5","5","5","5","5"
"Anglian","RIVER LARK","FORNHAM ST GENEVIEVE ... WEST STOW","033020072006",4.4,"TL8415067800","TL8135070400","TL8320069000","5","5","5","5","5","5","6","6","6","5","6","5"
"Anglian","RIVER LARK","B110 RD BR B.S.E. ... FORNHAM ST GENEVIE","033020072007",2.3,"TL8520066100","TL8415067800","TL8420067800","4","4","4","4","4","4","4","4","4","4","4","4"
"Anglian","RIVER LARK","RIVER LINNET ... B110 RD BR BURY ST EDMU","033020072008",2.3,"TL8590064100","TL8520066100","TL8520066100","4","4","5","4","4","4","4","4","4","4","4","4"
"Anglian","RIVER LARK","BRIDGE FARM ... RIVER LINNET","033020072009",3,"TL8730061750","TL8590064100","TL8650063300","4","5","5","5","5","5","5","5","5","5","5","5"
"Anglian","RIVER LARK","HAWSTEAD HALL ... BRIDGE FARM","033020072010",3.3,"TL8655059650","TL8730061750","TL8650063300","4","5","6","5","5","5","5","5","5","5","5","5"
"Anglian","RIVER LARK","STANNINGFIELD ... HAWSTEAD HALL","033020072011",4.1,"TL8765056350","TL8655059650","TL8650063300","4","5","6","5","5","5","5","5","5","5","5","5"
"Anglian","TRIB. RIVER LARK","HAWSTEAD PLACE ... HAWSTEAD HALL","033020072012",2.5,"TL8415059650","TL8655059650","TL8650063300","4","5","6","5","5","5","5","5","5","5","5","5"
"Anglian","SOHAM LODE","FOOT BRIDGE SOHAM COTES...R.GT.OUSE","033020086001",4.5,"TL5760074500","TL5400076400","TL5435075600","5","5","6","6","5","5","5","5","5","6","6","6"
"Anglian","SOHAM LODE/RIVER SNAIL","FORDHAM MOOR ... FOOT BR SOHAM COTES","033020086002",7.6,"TL6280071550","TL5760074500","TL6070072750","5","5","5","5","5","5","5","5","5","6","6","6"
"Anglian","RIVER SNAIL","A142 RD BRIDGE SNAILWELL .. FORDHAM MOOR","033020086003",5.2,"TL6350067000","TL6280071550","TL6300070800","5","5","5","5","5","5","5","5","5","5","5","6"
"Anglian","RIVER CAM","CONFL SWAFFHAM BULBECK LODE...SOHAM LODE","033020088001",10.3,"TL5220067200","TL5400076450","TL5370072300","6","6","6","6","6","6","6","6","6","6","6","6"
"Anglian","RIVER CAM","CLAYHITHE... CONFL SWAFFHAM BULBECK LODE","033020088002A",3,"TL5030064800","TL5220067200","TL5070065700","6","6","6","6","6","6","6","6","6","6","6","6"
"Anglian","RIVER CAM","A45 ROAD BRIDGE...CLAYHITHE","033020088002B",4,"TL4835061600","TL5030064800","TL5070065700","6","6","6","6","6","6","6","6","6","6","6","6"
"Anglian","RIVER CAM","CHURCH ..... A45 RD BRIDGE","033020088003A",3.2,"TL4610059100","TL4835061600","TL4660059800","6","6","6","6","6","6","6","6","6","5","5","5"
"Anglian","RIVER CAM","NEWNHAM COLLEGE...CHURCH","033020088003B",3.9,"TL4480057450","TL4610059100","TL4660059800","6","6","6","6","6","6","6","6","6","5","5","5"
"Anglian","RIVER CAM","CANTELUPE FARM ..... NEWNHAM COLLEGE","033020088004",4.3,"TL4290054200","TL4480057450","TL4474457337","5","6","6","6","6","6","6","6","6","5","5","6"
"Anglian","RIVER CAM","RIVER GRANTA ... A10 RD BRIDGE","033020088006",4.3,"TL4640051500","TL4315052750","TL4320052650","5","5","5","5","5","5","5","5","5","5","5","5"
"Anglian","RIVER CAM","GREAT CHESTERFORD ..... DUXFORD","033020088009A",3.9,"TL5140043000","TL4830046300","TL4947944529","5","5","5","5","5","5","5","5","6","5","5","5"
"Anglian","RIVER CAM","LITTLE CHESTERFORD...GREAT CHESTERFORD","033020088009B",2.5,"TL5140041900","TL5100043000","TL4947944529","5","5","5","5","5","5","5","5","6","5","5","5"
"Anglian","RIVER CAM","DEBDEN WATER ... THE SLADE AUDLEY END","033020088011",4.3,"TL5225034500","TL5220038500","TL5210035900","4","5","5","5","5","5","5","6","6","6","6","5"
"Anglian","BOTTISHAM LODE/QUY WATER","FULBOURNE FEN TEVERSHAM ... R.CAM","033020095001",9.6,"TL5110058000","TL5100065850","TL5080059400","6","6","6","6","6","6","6","6","6","6","6","6"
"Anglian","BOURN BROOK","M11 ROAD BRIDGE ..... RIVER CAM","033020097001",1.2,"TL4265054750","TL4355054650","TL4320054700","5","6","6","6","6","5","6","6","5","5","5","5"
"Anglian","BOURN BROOK","B1046 ... M11 ROAD BRIDGE","033020097002",7.9,"TL3565055750","TL4265054750","TL4320054700","6","6","6","6","6","6","6","6","5","5","5","5"
"Anglian","RIVER RHEE","BARRINGTON ..... CANTELUPE FARM","033020098001",6.5,"TL4020049500","TL4290054200","TL4170051100","6","6","6","6","6","6","6","6","6","6","6","6"
"Anglian","RIVER RHEE","WHADDON BROOK ..... BARRINGTON","033020098002",4.2,"TL3715047560","TL4020049500","TL3740048300","6","6","6","6","6","6","6","6","6","6","6","6"
"Anglian","RIVER RHEE","MILL RIVER ... WHADDON BROOK","033020098003",5.3,"TL3200047800","TL3715047560","TL3340048500","6","6","6","6","6","6","6","6","6","6","6","6"
"Anglian","SHEP","BLACK PEAK ...RIVER RHEE","033020101001",5.1,"TL4050045150","TL3970049450","TL3965049370","5","5","5","6","6","6","6","6","5","5","6","6"
"Anglian","RIVER GRANTA","RD BRIDGE BABRAHAM ... R.CAM","033020108001",5.3,"TL5110050100","TL4640051500","TL4720051500","6","6","6","6","6","6","6","6","6","6","6","6"
"Anglian","RIVER GRANTA","BARTLOW ... FISH POND MOAT LITTLE LINTON","033020108004",4.8,"TL5835045150","TL5515047800","TL5610046800","5","6","5","6","6","6","6","6","5","5","5","5"
"Anglian","NEW BEDFORD/100 FOOT","RAILWAY BR MANEA...WELNEY SUSPENSION BR","033020119005",5.2,"TL5020088600","TL5345092800","TL5350092800",,"5","5","5","5","5","5","5","5","5","5","5"
"Anglian","NEW BEDFORD/HUNDRED FOOT","SUTTON GAULT ..... RAILWAY BRIDGE MANEA","033020119006",11.5,"TL4290079600","TL5020088500","TL4399781312","5","5","5","5","5","5","5","5","5","5","5","5"
"Anglian","NEW BEDFORD/HUNDRED FOOT","EARITH...SUTTON GAULT","033020119007",5.5,"TL3930074700","TL4290079600","TL3940074700","5","5","5","5","5","5","5","5","5","5","5","5"
"Anglian","KYM","PASTURES FARM ..... CONFL. OUSE","033020132001A",4.5,"TL1530064000","TL1810061500","TL1730063100","5","6","6","6","6","5","6","6","6","6","6","5"
"Anglian","KYM","RUSHEY FARM...PASTURES FARM","033020132001B",3,"TL1340063900","TL1530064000","TL1730063100","5","6","6","6","6","5","6","6","6","6","6","5"
"Anglian","KYM","GREAT STAUGHTON...RUSHEY FARM","033020132001C",2.5,"TL1240064600","TL1340063900","TL1730063100","5","6","6","6","6","5","6","6","6","6","6","5"
"Anglian","KYM","TILBROOK ..... GREAT STAUGHTON","033020132002",7.2,"TL0810069400","TL1240064600","TL1070066900","5","5","6","5","5","4","6","6","6","5","5","4"
"Anglian","IVEL","GIRTFORD ..... TEMPSFORD","033020138001",4,"TL1600050000","TL1610053400","TL1610053300","6","6","6","6","6","6","6","6","6","6","6","6"
"Anglian","IVEL","MANOR FARM .... GIRTFORD","033020138002",5,"TL1840046800","TL1600050000","TL1760048200","6","6","6","6","6","6","6","6","6","6","6","6"
"Anglian","IVEL","CONFL. IVEL NAVIGATION ... MANOR FARM","033020138003",5.8,"TL1850041500","TL1840046800","TL1850043000","6","6","6","6","6","6","6","6","6","6","6","6"
"Anglian","IVEL","CONFL. HIZ ..... CONFL. IVEL NAVIGATION","033020138004",3.9,"TL1840038400","TL1850041500","TL1830040200","6","6","6","6","6","6","6","6","6","6","6","6"
"Anglian","IVEL","BALDOCK - CONFL HIZ","033020138005",9,"TL2430034300","TL1850038400","TL1910038500","5","6","6","6","6","6","6","6","6","5","5","6"
"Anglian","HENLOW BROOK","CLIFTON STW ..... CONFL. IVEL","033020138201",1.2,"TL1770040300","TL1830041400","TL1820041400","6","6","6","6","6","6","6","6","6","6","6","6"
"Anglian","HENLOW BROOK","HEADWATERS ..... CLIFTON STW","033020138202",3.1,"TL1690037200","TL1770040300","TL1750038100","5","5","5","4","4","4","4","4","4","4","4","4"
"Anglian","CAT DITCH","NEWNHAM ROAD BRIDGE ..... CONFL. IVEL","033020138301",2.7,"TL2430037600","TL2210038400","TL1910038500","5","6","6","6","6","6","6","6","6","5","5","6"
"Anglian","MILLBRIDGE/COMMON BROOKS","GALLEY HILL...IVEL","033020140001",6,"TL2220048500","TL1820047400","TL2210047400","6","6","6","6","6","6","6","6","6","6","6","6"
"Anglian","IVEL NAVIGATION","CONFL. FLIT AT SHEFFORD .... CONFL IVEL","033020143001",4.6,"TL1450039200","TL1830041500","TL1630039800","6","6","6","6","6","6","6","6","6","6","6","6"
"Anglian","FLIT","HALL END ..... BEADLOW","033020143003",3.2,"TL0750037400","TL1070038400","TL1050038300","6","6","6","6","6","6","6","6","6","6","6","6"
"Anglian","FANCOTT BROOK/FLIT","GREENFIELD ..... HALL END","033020143004A",2.5,"TL0520035300","TL0750037400","TL0530035300","6","6","6","6","6","6","6","6","6","6","6","6"
"Anglian","FANCOTT BROOK/FLIT","A5120...GREENFIELD","033020143004B",3.5,"TL0320033800","TL0520035300","TL0530035300","6","6","6","6","6","6","6","6","6","6","6","6"
"Anglian","FANCOTT BROOK/FLIT","PREISTLY FARM... A5120","033020143005A",2.3,"TL0220032900","TL0320033800","TL0280031900","6","6","6","6","6","6","6","6","6","6","6","6"
"Anglian","FANCOTT BROOK/FLIT","M1 CHALTON...PREISTLY FARM","033020143005B",6.2,"TL0340026700","TL0220032900","TL0280031900","6","6","6","6","6","6","6","6","6","6","6","6"
"Anglian","CAMPTON BROOK","RECTORY FARM .... CONFL. FLIT","033020144001A",4.9,"TL1160035300","TL1450039200","TL1450039100","5","5","5","5","4","5","5","5","5","4","5","5"
"Anglian","HIZ","HOLWELLBURY BROOK....THE GRANGE HENLOW","033020150001",4.1,"TL1810035100","TL1850038700","TL1900037800","6","6","6","6","5","6","6","6","6","6","6","6"
"Anglian","PIX BROOK","LETCHWORTH STW .... CONFL. HIZ","033020155001",5,"TL2090034800","TL1900038100","TL1920038100","6","6","6","6","6","6","6","6","6","6","6","6"
"Anglian","PIX BROOK","NORTON COMMON...LETCHWORTH STW","033020155002",2.1,"TL2170033400","TL2090034800","TL2100033600","4","3","3","3","3","3","4","4","4","3","3","3"
"Anglian","ELSTOW BROOK","OCTAGON FARM...CONFL. OUSE","033020158001A",1.1,"TL0950049800","TL1100050400","TL1050050200","5","5","5","4","4","4","4","4","4","4","4","4"
"Anglian","ELSTOW BROOK","A421...OCTAGON FARM","033020158001B",7.9,"TL0340046300","TL0950049800","TL1050050200","5","5","5","4","4","4","4","4","4","4","4","4"
"Anglian","OUZEL","CONFL. BROUGHTON BRK .... BIRCHMOOR FARM","033020166001",3.2,"SP8870041700","SP8810044000","SP8780043900","5","5","5","5","5","5","5","5","5","5","5","4"
"Anglian","OUZEL","A421 ROAD BRIDGE ..... CONFL. BROUGHTON","033020166002",5,"SP8850037500","SP8870041700","SP8820040900","5","5","5","5","5","5","6","6","5","5","5","5"
"Anglian","OUZEL","EATON LEYS FARM ..... A421 ROAD BRIDGE","033020166003",4.9,"SP8840033200","SP8850037500","SP8860033800","5","5","6","5","5","6","6","6","6","5","5","5"
"Anglian","OUZEL","STAPLEFORD MILL ..... EATON LEYS FARM","033020166004",11.9,"SP8960028600","SP8840033200","SP8850030900","6","5","6","5","5","6","6","6","6","6","5","5"
"Anglian","OUZEL","LINSLADE STW ..... STAPLEFORD MILL","033020166005",4.5,"SP9150026500","SP8960028600","SP9110027200","6","6","6","6","5","6","6","6","6","6","6","5"
"Anglian","OUZEL","GROVELOCK ..... LINSLADE STW","033020166006A",4.3,"SP9160023000","SP9150026500","SP9170025000","6","5","5","5","5","6","6","6","6","6","6","5"
"Anglian","OUZEL","A4146 BRIDGE...GROVELOCK","033020166006B",3.6,"SP9450021300","SP9160023000","SP9170025000","6","5","5","5","5","6","6","6","6","6","6","5"
"Anglian","OUZEL BROOK","STANBRIDGEFORD STW ..... A4146 BRIDGE","033020166007",2.5,"SP9630022800","SP9450021300","SP9450021300","6","6","6","6","6","6","6","6","6","6","6","6"
"Anglian","OUZEL BROOK","HOUGHTON REGIS ..... STANBRIDGEFORD STW","033020166008",4.2,"TL0030024400","SP9630022800","SP9698023057","6","6","6","6","6","6","6","6","6","6","6","6"
"Anglian","BROUGHTON BROOK","M1  ..... OUZEL","033020167001",5,"SP9210039200","SP8870041700","SP8930040400","5","5","6","5","5","5","5","5","5","4","4","4"
"Anglian","TOVE","LINCOLN LODGE ..... COSGROVE PARK","033020176001",14,"SP7760045600","SP8020042200","SP7996342331","5","5","6","6","5","5","6","5","5","5","5","5"
"Anglian","TOVE","STOKE PARK PAVILLIONS ... LINCOLN LODGE","033020176002",5.2,"SP7520048800","SP7760045600","SP7664248243","5","5","6","6","5","6","6","6","5","5","5","5"
